typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cfloat,sbL,0,1024,3,2,16,0,0,0,0.0176838,0.00301563,0.17053065517592372,0.0989428411310406,0.0016850111401395629,0.0989428411310406,1907.93,1907.93,True,66.7115,391.199,0.06618204365079365,0.388094246031746,1.179712,True
cfloat,sbL,0,1024,3,2,16,0,0,1,0.0177024,0.00389752,0.22016901663051336,0.026525072353701842,0.00170278041395517,0.026525072353701842,4985.47,4985.47,True,66.6415,302.682,0.0661125992063492,0.3002797619047619,1.179712,True
cfloat,sbL,0,1024,3,2,16,0,1,0,0.0167848,0.00393834,0.23463729088222682,0.04674205233306325,0.04674205233306325,0.025249597546174278,63992500.0,364003000.0,True,85.9027,366.107,0.08522093253968253,0.3632013888888889,1.179712,True
cfloat,sbL,0,1024,3,2,16,0,1,1,0.0167491,0.00392938,0.23460245625138065,0.0337842102316396,0.0022916873145422743,0.0337842102316396,167335000.0,945121000.0,True,86.0856,366.943,0.08540238095238095,0.36403075396825396,1.179712,True
cfloat,sbL,0,1024,3,2,32,0,0,0,0.0214822,0.00296707,0.13811760434219958,0.05923082367453413,0.0010676885980020667,0.05923082367453413,1907.93,1907.93,True,109.832,795.205,0.10896031746031745,0.7888938492063492,2.359424,True
cfloat,sbL,0,1024,3,2,32,0,0,1,0.021598,0.00375689,0.1739461987221039,0.01858997734828542,0.0011059033243818873,0.01858997734828542,4985.47,4985.47,True,109.243,628.026,0.10837599206349206,0.6230416666666666,2.359424,True
cfloat,sbL,0,1024,3,2,32,0,1,0,0.0200606,0.00298988,0.14904240152338413,0.02317213399868891,0.0012161550501979003,0.02317213399868891,56757500.0,410800000.0,True,143.75,964.492,0.14260912698412698,0.9568373015873015,2.359424,True
cfloat,sbL,0,1024,3,2,32,0,1,1,0.0201517,0.00399991,0.19848995370117656,0.002469860571862867,0.001092002163589176,0.002469860571862867,147831000.0,943925000.0,True,143.1,720.944,0.1419642857142857,0.7152222222222222,2.359424,True
cfloat,sbL,0,1024,3,2,64,0,0,0,0.0301029,0.00297319,0.09876756060047372,0.03363205849609342,0.0010790388965847145,0.03363205849609342,1907.93,1907.93,True,156.757,1587.13,0.15551289682539682,1.5745337301587303,4.718848,True
cfloat,sbL,0,1024,3,2,64,0,0,1,0.0303171,0.00478872,0.1579544217619759,0.0008405962344843716,0.0007065220618067032,0.0008405962344843716,4985.47,4985.47,True,155.65,985.408,0.15441468253968255,0.9775873015873016,4.718848,True
