arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
vendor,cfloat,1024,1024,128,N,vendor:auto,1.13403,1.13391,0.0004,948.7,0.999,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,N,native:direct,1.13348,1.13348,0.0005,949.1,0.999,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,N,vendor:auto,2.27770,2.27710,0.0021,944.7,0.994,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,N,native:direct,2.27599,2.27487,0.0026,945.4,0.995,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,T,vendor:auto,0.57462,0.57469,0.0005,936.1,0.985,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,T,native:direct,2.14626,2.14699,0.0018,250.6,0.264,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,T,native:cta,0.57177,0.57174,0.0003,940.8,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,T,vendor:auto,1.13784,1.13793,0.0006,945.5,0.995,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,T,native:direct,4.33546,4.33673,0.0012,248.1,0.261,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,T,native:cta,1.13677,1.13678,0.0005,946.4,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,T,vendor:auto,1.13664,1.13681,0.0004,946.5,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,T,native:direct,4.39137,4.39042,0.0021,245.0,0.258,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,T,native:cta,1.13628,1.13618,0.0003,946.8,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,T,vendor:auto,2.32196,2.32335,0.0026,926.7,0.975,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,T,native:direct,8.69929,8.70509,0.0014,247.3,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,T,native:cta,2.27637,2.27741,0.0011,945.2,0.995,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,C,vendor:auto,0.57466,0.57471,0.0009,936.1,0.985,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,C,native:direct,2.13032,2.13006,0.0007,252.5,0.266,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,C,native:cta,0.57166,0.57170,0.0006,941.0,0.991,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,C,vendor:auto,1.13788,1.13790,0.0006,945.5,0.995,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,C,native:direct,4.33867,4.33936,0.0011,248.0,0.261,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,C,native:cta,1.13687,1.13718,0.0011,946.3,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,C,vendor:auto,1.13695,1.13705,0.0003,946.2,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,C,native:direct,4.35166,4.35059,0.0013,247.2,0.260,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,C,native:cta,1.13657,1.13646,0.0003,946.6,0.996,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,C,vendor:auto,2.49576,2.49544,0.0067,862.1,0.908,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,C,native:direct,8.72640,8.73712,0.0030,246.6,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,C,native:cta,2.27819,2.27890,0.0016,944.5,0.994,0.00e+00,1024,1024,1024,0
vendor,float,2048,64,512,N,vendor:auto,0.30050,0.30059,0.0010,907.7,0.955,0.00e+00,2048,2048,64,0
native:direct,float,2048,64,512,N,native:direct,0.29909,0.29908,0.0008,912.0,0.960,0.00e+00,2048,2048,64,0
vendor,double,2048,64,512,N,vendor:auto,0.58432,0.58439,0.0006,933.6,0.983,0.00e+00,2048,2048,64,0
native:direct,double,2048,64,512,N,native:direct,0.59001,0.59002,0.0009,924.6,0.973,0.00e+00,2048,2048,64,0
vendor,cfloat,2048,64,512,N,vendor:auto,0.59159,0.59146,0.0005,922.1,0.971,0.00e+00,2048,2048,64,0
native:direct,cfloat,2048,64,512,N,native:direct,0.59033,0.59031,0.0005,924.1,0.973,0.00e+00,2048,2048,64,0
vendor,cdouble,2048,64,512,N,vendor:auto,1.18066,1.18795,0.0133,924.1,0.973,0.00e+00,2048,2048,64,0
native:direct,cdouble,2048,64,512,N,native:direct,1.17583,1.17741,0.0026,927.9,0.977,0.00e+00,2048,2048,64,0
vendor,float,64,2048,512,T,vendor:auto,0.29827,0.29837,0.0012,914.5,0.963,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,T,native:direct,0.48526,0.48567,0.0019,562.1,0.592,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,T,native:cta,0.29437,0.29431,0.0005,926.6,0.975,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,T,vendor:auto,0.59239,0.59236,0.0004,920.9,0.969,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,T,native:direct,1.06260,1.06269,0.0013,513.4,0.540,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,T,native:cta,0.58590,0.58524,0.0023,931.1,0.980,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,T,vendor:auto,0.59197,0.59194,0.0005,921.5,0.970,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,T,native:direct,1.04923,1.04908,0.0018,519.9,0.547,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,T,native:cta,0.58926,0.58925,0.0007,925.8,0.975,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,T,vendor:auto,2.93842,2.92204,0.0161,371.3,0.391,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,T,native:direct,4.14825,4.14789,0.0010,263.0,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,T,native:cta,1.18095,1.18095,0.0002,923.9,0.972,0.00e+00,64,2048,64,0
vendor,float,64,2048,512,C,vendor:auto,0.29830,0.29836,0.0018,914.4,0.963,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,C,native:direct,0.48279,0.48301,0.0013,565.0,0.595,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,C,native:cta,0.29441,0.29438,0.0007,926.5,0.975,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,C,vendor:auto,0.59235,0.59235,0.0005,920.9,0.969,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,C,native:direct,1.06174,1.06171,0.0009,513.8,0.541,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,C,native:cta,0.58573,0.58598,0.0014,931.4,0.980,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,C,vendor:auto,0.59159,0.59170,0.0011,922.1,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,C,native:direct,1.04745,1.04779,0.0042,520.8,0.548,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,C,native:cta,0.58793,0.58825,0.0015,927.9,0.977,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,C,vendor:auto,3.08843,3.07444,0.0160,353.3,0.372,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,C,native:direct,4.15083,4.15013,0.0005,262.8,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,C,native:cta,1.18085,1.18066,0.0006,923.9,0.973,0.00e+00,64,2048,64,0
