name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,128,30,6.69597,0.178625,80.1782,52.3123
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,512,10,26.7786,0.21149,80.194,52.3019
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,2048,10,107.251,0.21607,80.0917,52.3688
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,128,10,26.8079,0.178245,80.1064,209.437
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,512,10,107.303,0.21163,80.0529,209.577
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,128,10,25.1014,0.172672,21.3881,196.105
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,512,10,25.25,0.242128,85.049,49.3163
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,2048,10,101.122,0.0583523,84.9464,49.3759
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,128,10,25.2237,0.237234,85.1375,197.06
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,512,10,101.128,0.0754646,84.941,197.516
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,4096,128,10,101.136,0.0778543,84.9343,790.127
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,256,128,10,97.46,0.120177,22.0345,761.406
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,256,512,10,97.9676,0.1788,87.6813,191.343
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,128,10,98.1277,0.0218227,87.5383,766.623
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,512,10,392.301,0.233228,87.5852,766.212
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,4096,128,10,392.235,0.199051,87.5998,3064.34
