name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,512,19,10.9167,0.230658,786.862,21.3217
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,128,19,10.8994,0.221402,788.109,85.1517
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,1024,512,10,43.5019,0.287904,789.845,84.9646
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,4096,128,10,43.4766,0.246318,790.304,339.661
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,128,200,0.0185044,0.000528866,113.332,0.144566
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,512,200,0.03897,0.000630925,215.258,0.0761133
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,256,2048,200,0.139279,0.00372122,240.916,0.0680071
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0400469,0.000640332,209.47,0.312866
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,512,200,0.140279,0.00270402,239.198,0.273982
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.535622,0.00756876,250.583,0.261534
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,128,200,0.140249,0.00400993,239.248,1.0957
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,512,200,0.528991,0.00755403,253.724,1.03319
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,2048,100,2.00828,0.0527261,267.329,0.980604
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,128,200,0.0745865,0.000787064,112.468,0.582707
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,512,200,0.18417,0.0037485,182.193,0.359707
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,256,2048,200,0.824883,0.00811055,162.711,0.402775
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,128,200,0.181053,0.00376237,185.329,1.41448
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,512,200,0.81366,0.00809451,164.956,1.58918
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,2048,65,3.09579,0.126515,173.42,1.51161
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,128,200,0.814894,0.00811828,164.706,6.36636
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,512,65,3.11122,0.102013,172.56,6.0766
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,2048,17,12.1613,0.259198,176.583,5.93814
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,128,200,0.243306,0.00504227,137.911,1.90083
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,512,200,0.676503,0.00749581,198.399,1.32129
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,256,2048,62,3.26859,0.0879278,164.252,1.59599
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,128,200,0.679141,0.00769392,197.629,5.30579
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,512,63,3.22888,0.0913544,166.272,6.3064
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,2048,16,13.2236,0.286139,162.398,6.45682
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,128,63,3.21957,0.0965823,166.752,25.1529
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,512,15,13.4463,0.222112,159.708,26.2624
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,128,200,0.918573,0.00784837,146.115,7.17636
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,512,72,2.77846,0.0854996,193.226,5.42668
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,2048,16,12.7029,0.342234,169.054,6.2026
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,128,72,2.78092,0.087728,193.055,21.7259
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,512,16,12.5872,0.316456,170.609,24.5844
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,2048,10,52.111,0.371378,164.839,25.4448
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,128,16,12.5845,0.30434,170.645,98.3166
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,512,10,52.1596,0.345602,164.686,101.874
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,128,57,3.55336,0.0712796,151.088,27.7606
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,512,10,27.8128,0.234795,77.2121,54.3218
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,2048,10,125.914,2.23209,68.2207,61.4814
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,128,10,26.1338,0.306279,82.1727,204.17
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,512,10,118.428,2.86367,72.5327,231.305
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,4096,128,10,116.221,2.54821,73.9102,907.978
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,128,15,14.1833,0.269113,151.41,110.807
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,512,10,143.636,0.357661,59.8033,280.54
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,128,10,134.42,0.473463,63.9038,1050.15
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,512,10,571.625,4.47693,60.1089,1116.46
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,4096,128,10,552.633,3.71719,62.1746,4317.44
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,128,200,0.193528,0.00427816,10.8364,1.51194
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,512,200,0.198064,0.00446314,42.3531,0.386843
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,2048,200,0.774985,0.00782553,43.2969,0.37841
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,128,200,0.197931,0.0043335,42.3814,1.54634
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,512,200,0.777127,0.00778306,43.1775,1.51783
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,2048,66,3.03557,0.0817107,44.2149,1.48221
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,128,200,0.776347,0.00796235,43.2209,6.06521
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,512,66,3.03399,0.0790041,44.238,5.92576
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,2048,17,12.1146,0.222412,44.316,5.91533
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,128,200,0.561825,0.00684122,14.931,4.38926
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,512,200,0.566589,0.00711167,59.2218,1.10662
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,2048,89,2.2582,0.0714414,59.4358,1.10264
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,128,200,0.566733,0.00708906,59.2067,4.42761
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,512,89,2.26307,0.070189,59.3078,4.42006
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,2048,23,9.04695,0.256473,59.3427,4.41746
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,128,89,2.2663,0.088756,59.2232,17.7055
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,512,23,9.04305,0.244921,59.3683,17.6622
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,2048,10,36.0241,0.0442734,59.6124,17.5899
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,128,109,1.84675,0.0439324,18.1695,14.4277
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,512,108,1.85473,0.0438028,72.3652,3.62252
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,256,2048,27,7.50565,0.254533,71.5289,3.66487
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,128,108,1.85594,0.0434167,72.3181,14.4995
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,512,27,7.48948,0.241151,71.6834,14.6279
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,2048,10,30.0009,0.0696988,71.5806,14.6489
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,128,27,7.47596,0.213661,71.8129,58.406
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,512,10,29.9679,0.0418482,71.6595,58.531
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,128,31,6.63841,0.157493,20.2183,51.8626
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,512,15,14.3039,0.293056,37.5332,27.9373
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,256,2048,10,55.8503,0.272147,38.4507,27.2707
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,128,15,13.8989,0.266514,38.6268,108.585
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,512,10,54.6635,0.359872,39.2855,106.765
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,2048,10,209.76,0.444528,40.9513,102.422
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,128,10,54.3047,0.213313,39.5451,424.256
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,512,10,207.746,0.728502,41.3482,405.755
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,128,10,25.0812,0.173009,21.4053,195.947
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,512,10,70.7425,0.356753,30.3564,138.169
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,256,2048,10,281.951,0.575346,30.466,137.671
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,128,10,68.898,0.222208,31.169,538.266
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,512,10,273.311,0.46505,31.4291,533.811
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",128,4096,128,10,270.697,0.492873,31.7327,2114.82
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,128,10,97.1617,0.156436,22.1022,759.076
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,256,512,10,295.842,0.437269,29.0356,577.816
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,128,10,289.012,0.313595,29.7217,2257.91
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,512,10,1154.72,0.811904,29.7558,2255.32
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",256,4096,128,10,1148.11,0.496121,29.9271,8969.63
