name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,128,30,6.71826,0.0149654,1278.59,52.4864
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,512,10,25.7074,0.0214147,1336.57,50.2098
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,4096,128,10,25.5438,0.0545422,1345.13,199.561
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,128,200,0.0319269,8.06259e-05,65.686,0.249429
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,512,200,0.0866071,9.27016e-05,96.8582,0.169155
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,256,2048,200,0.276577,0.000629753,121.32,0.135047
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,128,200,0.087115,0.000598519,96.2935,0.680586
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,512,200,0.277224,0.00191641,121.037,0.541453
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.979755,0.00301354,136.991,0.478396
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,128,200,0.276521,0.000659247,121.345,2.16032
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,512,200,0.978893,0.00142578,137.112,1.9119
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,2048,53,3.77693,0.00344619,142.145,1.8442
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,128,200,0.0669582,0.00106291,125.281,0.523111
"(BM_TRSM_OrthoLeft<std::complex<double>, batchlas::Backend::CUDA>)",16,256,512,200,0.227247,0.000234388,147.656,0.443841
