arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
vendor,cfloat,1024,1024,128,N,vendor:auto,1.13365,1.13383,0.0005,949.0,0.999,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,N,native:direct,1.13367,1.13387,0.0008,949.0,0.999,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,N,vendor:auto,2.27520,2.27704,0.0024,945.7,0.995,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,N,native:direct,2.27539,2.27503,0.0017,945.6,0.995,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,T,vendor:auto,0.57418,0.57421,0.0005,936.8,0.986,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,T,native:direct,2.14399,2.14431,0.0011,250.9,0.264,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,T,native:cta,0.57171,0.57174,0.0004,940.9,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,T,vendor:auto,1.13749,1.13758,0.0004,945.8,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,T,native:direct,4.33449,4.33482,0.0009,248.2,0.261,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,T,native:cta,1.13657,1.13795,0.0035,946.6,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,T,vendor:auto,1.13713,1.13711,0.0004,946.1,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,T,native:direct,4.38059,4.37937,0.0014,245.6,0.259,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,T,native:cta,1.13590,1.13601,0.0002,947.1,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,T,vendor:auto,2.31812,2.31960,0.0035,928.2,0.977,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,T,native:direct,8.70925,8.71071,0.0011,247.1,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,T,native:cta,2.27908,2.27932,0.0011,944.1,0.994,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,C,vendor:auto,0.57453,0.57452,0.0005,936.3,0.986,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,C,native:direct,2.14470,2.14384,0.0015,250.8,0.264,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,C,native:cta,0.57194,0.57193,0.0006,940.5,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,C,vendor:auto,1.13841,1.13830,0.0003,945.0,0.995,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,C,native:direct,4.31686,4.31727,0.0010,249.2,0.262,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,C,native:cta,1.13640,1.13649,0.0004,946.7,0.997,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,C,vendor:auto,1.13708,1.13725,0.0006,946.1,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,C,native:direct,4.34757,4.34799,0.0016,247.5,0.260,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,C,native:cta,1.13617,1.13630,0.0003,946.9,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,C,vendor:auto,2.48979,2.48939,0.0040,864.2,0.910,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,C,native:direct,8.72592,8.72778,0.0007,246.6,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,C,native:cta,2.27969,2.28002,0.0019,943.8,0.994,0.00e+00,1024,1024,1024,0
vendor,float,2048,64,512,N,vendor:auto,0.30139,0.30130,0.0023,905.0,0.953,0.00e+00,2048,2048,64,0
native:direct,float,2048,64,512,N,native:direct,0.30092,0.30228,0.0078,906.4,0.954,0.00e+00,2048,2048,64,0
vendor,double,2048,64,512,N,vendor:auto,0.59219,0.59214,0.0004,921.2,0.970,0.00e+00,2048,2048,64,0
native:direct,double,2048,64,512,N,native:direct,0.59023,0.59011,0.0008,924.3,0.973,0.00e+00,2048,2048,64,0
vendor,cfloat,2048,64,512,N,vendor:auto,0.59130,0.59171,0.0019,922.6,0.971,0.00e+00,2048,2048,64,0
native:direct,cfloat,2048,64,512,N,native:direct,0.59069,0.59074,0.0005,923.5,0.972,0.00e+00,2048,2048,64,0
vendor,cdouble,2048,64,512,N,vendor:auto,1.17811,1.17842,0.0007,926.1,0.975,0.00e+00,2048,2048,64,0
native:direct,cdouble,2048,64,512,N,native:direct,1.17539,1.17645,0.0024,928.2,0.977,0.00e+00,2048,2048,64,0
vendor,float,64,2048,512,T,vendor:auto,0.29855,0.29867,0.0023,913.6,0.962,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,T,native:direct,0.48341,0.48373,0.0020,564.2,0.594,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,T,native:cta,0.29418,0.29418,0.0009,927.2,0.976,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,T,vendor:auto,0.61381,0.61374,0.0014,888.7,0.936,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,T,native:direct,1.07250,1.07238,0.0028,508.6,0.535,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,T,native:cta,0.58654,0.58671,0.0018,930.1,0.979,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,T,vendor:auto,0.58315,0.58320,0.0005,935.5,0.985,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,T,native:direct,1.04392,1.04520,0.0047,522.6,0.550,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,T,native:cta,0.58995,0.59030,0.0023,924.7,0.973,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,T,vendor:auto,2.88680,2.90529,0.0216,377.9,0.398,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,T,native:direct,4.14706,4.14902,0.0007,263.1,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,T,native:cta,1.54854,1.54841,0.0002,704.6,0.742,0.00e+00,64,2048,64,0
vendor,float,64,2048,512,C,vendor:auto,0.29875,0.29870,0.0008,913.0,0.961,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,C,native:direct,0.48444,0.48496,0.0023,563.0,0.593,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,C,native:cta,0.29414,0.29410,0.0008,927.3,0.976,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,C,vendor:auto,0.59226,0.59233,0.0005,921.1,0.970,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,C,native:direct,1.06176,1.06221,0.0015,513.8,0.541,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,C,native:cta,0.58659,0.58632,0.0021,930.0,0.979,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,C,vendor:auto,0.59235,0.59244,0.0012,920.9,0.969,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,C,native:direct,1.04298,1.04198,0.0026,523.0,0.551,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,C,native:cta,0.58906,0.58895,0.0009,926.1,0.975,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,C,vendor:auto,3.07978,3.07604,0.0128,354.3,0.373,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,C,native:direct,4.14967,4.14963,0.0012,262.9,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,C,native:cta,1.54739,1.54750,0.0007,705.1,0.742,0.00e+00,64,2048,64,0
